variant,source,binary_sha256,cycle,slot,mode,batch,writers,bpw,payload,events,ev_s,p50_us,p99_us,allocs,alloc_bytes,allocs_per_event,alloc_bytes_per_event,owned_batches,owned_records,owned_payload_bytes,borrowed_batches,borrowed_records,copied_records,copied_bytes,batches,groups,fsyncs,fsync_p99_ns,fsync_degraded,pre_load1,post_load1
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,7,1,process,100,4,2500,250,1000000,3411566,109.5,225.4,2220663,737161332,2.2207,737.16,0,0,0,10000,1000000,0,0,10000,0,0,0,false,1.97,2.13
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,8,1,process,100,4,2500,250,1000000,3332763,109.0,253.0,2220823,737151368,2.2208,737.15,0,0,0,10000,1000000,0,0,10000,0,0,0,false,2.13,2.13
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,9,1,process,100,4,2500,250,1000000,3486862,107.3,229.0,2220275,737123156,2.2203,737.12,0,0,0,10000,1000000,0,0,10000,0,0,0,false,2.13,2.13
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,10,1,process,100,4,2500,250,1000000,3520116,104.2,232.2,2219948,737105972,2.2199,737.11,0,0,0,10000,1000000,0,0,10000,0,0,0,false,2.13,2.13
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,1,1,group,1000,4,100,250,400000,909468,4113.6,7513.2,809447,277903612,2.0236,694.76,0,0,0,400,400000,0,0,400,107,107,2949120,false,2.13,2.13
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,2,1,group,1000,4,100,250,400000,924797,4117.2,7372.9,809422,277894032,2.0236,694.74,0,0,0,400,400000,0,0,400,100,100,6160384,false,2.13,2.13
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,3,1,group,1000,4,100,250,400000,932922,4066.3,7865.5,809435,277900280,2.0236,694.75,0,0,0,400,400000,0,0,400,104,104,3342336,false,2.13,2.2
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,4,1,group,1000,4,100,250,400000,955863,4071.1,7065.4,809424,277896112,2.0236,694.74,0,0,0,400,400000,0,0,400,100,100,5898240,false,2.2,2.2
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,5,1,group,1000,4,100,250,400000,954585,4091.4,7046.6,809429,277896248,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,3080192,false,2.2,2.2
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,6,1,group,1000,4,100,250,400000,940406,4101.3,7198.1,809425,277894740,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,6160384,false,2.2,2.2
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,7,1,group,1000,4,100,250,400000,915858,4136.2,7472.4,809428,277896160,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,6160384,false,2.2,2.2
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,8,1,group,1000,4,100,250,400000,932544,4093.6,7588.4,809435,277900992,2.0236,694.75,0,0,0,400,400000,0,0,400,104,104,3211264,false,2.2,2.43
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,9,1,group,1000,4,100,250,400000,957617,4033.1,7409.4,809425,277894740,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,3211264,false,2.43,2.43
candidate,1da7b53c4ff74df6cb9a28ce23b1389aef234060,5d82e3c91c7bdc92b65040129ed731bdb806d6db29d6ad643d9ab32c4f751797,10,1,group,1000,4,100,250,400000,954580,4034.4,6986.5,809433,277897756,2.0236,694.74,0,0,0,400,400000,0,0,400,103,103,5898240,false,2.43,2.43
