variant,source,binary_sha256,cycle,slot,mode,batch,writers,bpw,payload,events,ev_s,p50_us,p99_us,allocs,alloc_bytes,allocs_per_event,alloc_bytes_per_event,owned_batches,owned_records,owned_payload_bytes,borrowed_batches,borrowed_records,copied_records,copied_bytes,batches,groups,fsyncs,fsync_p99_ns,fsync_degraded,pre_load1,post_load1
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,3,process,1,4,40000,250,160000,128873,27.0,63.2,2657874,423501788,16.6117,2646.89,0,0,0,160000,160000,160000,41760000,160000,0,0,0,false,4.33,4.33
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,process,1,4,40000,250,160000,142283,25.3,57.6,2662748,425527604,16.6422,2659.55,0,0,0,160000,160000,160000,41760000,160000,0,0,0,false,4.33,4.06
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,process,10,4,12500,250,500000,761093,48.1,120.3,2715257,567453864,5.4305,1134.91,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.06,4.06
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,2,process,10,4,12500,250,500000,805078,43.1,115.2,2716363,568498552,5.4327,1137.00,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.06,4.06
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,3,process,10,4,12500,250,500000,784956,45.1,109.6,2719466,569555944,5.4389,1139.11,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.06,4.06
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,process,10,4,12500,250,500000,750609,48.6,110.2,2715054,567500952,5.4301,1135.00,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.06,4.3
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,1,process,10,4,12500,250,500000,775921,44.4,133.7,2716233,568314620,5.4325,1136.63,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.3,4.3
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,process,10,4,12500,250,500000,752440,48.6,110.3,2716211,567985980,5.4324,1135.97,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.3,4.3
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,process,10,4,12500,250,500000,746541,48.5,119.6,2715469,567501160,5.4309,1135.00,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.3,4.3
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,4,process,10,4,12500,250,500000,818894,44.0,101.2,2719126,569594044,5.4383,1139.19,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.3,4.35
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,process,10,4,12500,250,500000,800247,46.6,99.1,2714163,567189900,5.4283,1134.38,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.35,4.35
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,2,process,10,4,12500,250,500000,780734,45.8,106.7,2720652,570001256,5.4413,1140.00,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.35,4.35
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,3,process,10,4,12500,250,500000,804455,44.7,101.9,2718554,569241336,5.4371,1138.48,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.35,4.49
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,process,10,4,12500,250,500000,755628,46.2,121.1,2713407,566860852,5.4268,1133.72,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.49,4.49
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,1,process,10,4,12500,250,500000,763352,46.4,112.9,2717940,568812508,5.4359,1137.63,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.49,4.49
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,process,10,4,12500,250,500000,772937,46.4,121.7,2713975,567288400,5.4280,1134.58,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.49,4.37
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,process,10,4,12500,250,500000,768641,45.8,119.7,2713374,566845688,5.4267,1133.69,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.37,4.37
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,4,process,10,4,12500,250,500000,835062,43.4,94.0,2718884,569372844,5.4378,1138.75,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.37,4.37
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,process,10,4,12500,250,500000,800908,46.9,91.0,2716161,567963580,5.4323,1135.93,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.37,4.37
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,2,process,10,4,12500,250,500000,751077,46.3,116.7,2719716,569614188,5.4394,1139.23,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.42,4.42
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,3,process,10,4,12500,250,500000,795499,44.9,112.0,2716850,568654960,5.4337,1137.31,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.42,4.42
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,process,10,4,12500,250,500000,759481,48.4,109.9,2716064,567879744,5.4321,1135.76,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.42,4.42
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,process,100,4,2500,250,1000000,2998237,117.9,310.6,2221309,737128280,2.2213,737.13,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.42,4.42
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,2,process,100,4,2500,250,1000000,3065723,114.2,429.1,2220877,737096676,2.2209,737.10,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.42,4.54
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,3,process,100,4,2500,250,1000000,3245237,113.6,252.0,2221130,737142804,2.2211,737.14,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.54,4.54
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,process,100,4,2500,250,1000000,3240362,114.1,249.9,2221009,737142532,2.2210,737.14,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.54,4.54
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,1,process,100,4,2500,250,1000000,3276777,108.4,315.2,2220856,737128980,2.2209,737.13,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.54,4.54
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,process,100,4,2500,250,1000000,3018401,117.4,320.2,2221156,737130752,2.2212,737.13,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.54,4.54
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,process,100,4,2500,250,1000000,3037411,118.4,346.7,2221319,737113140,2.2213,737.11,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.54,4.54
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,4,process,100,4,2500,250,1000000,3159123,115.4,286.1,2221161,737127192,2.2212,737.13,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.54,5.3
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,process,100,4,2500,250,1000000,3327060,107.9,292.7,2219772,737075292,2.2198,737.08,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.3,5.3
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,2,process,100,4,2500,250,1000000,3093323,115.6,369.1,2221471,737148416,2.2215,737.15,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.3,5.3
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,3,process,100,4,2500,250,1000000,2838960,121.6,625.1,2220781,737040832,2.2208,737.04,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.3,5.3
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,process,100,4,2500,250,1000000,3161952,113.4,318.8,2220559,737079740,2.2206,737.08,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.3,5.3
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,1,process,100,4,2500,250,1000000,3169088,114.5,308.1,2221098,737124408,2.2211,737.12,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.3,5.3
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,process,100,4,2500,250,1000000,3274582,113.3,254.3,2221011,737149516,2.2210,737.15,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.12,5.12
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,process,100,4,2500,250,1000000,3159658,112.9,310.7,2220885,737134172,2.2209,737.13,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.12,5.12
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,4,process,100,4,2500,250,1000000,3003005,118.7,433.2,2221474,737116848,2.2215,737.12,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.12,5.12
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,process,100,4,2500,250,1000000,3211639,111.3,300.1,2220871,737114860,2.2209,737.11,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.12,5.12
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,2,process,100,4,2500,250,1000000,3142089,114.3,280.3,2221140,737099532,2.2211,737.10,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.12,5.12
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,3,process,100,4,2500,250,1000000,3112786,114.3,343.3,2220895,737131064,2.2209,737.13,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.12,5.19
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,process,100,4,2500,250,1000000,3279953,110.2,266.5,2220514,737113396,2.2205,737.11,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.19,5.19
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,process,1000,4,250,250,1000000,4806286,756.8,1922.0,2025561,695063448,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.19,5.19
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,2,process,1000,4,250,250,1000000,4947871,703.6,2079.7,2025600,695062684,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.19,5.25
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,3,process,1000,4,250,250,1000000,5137666,682.1,2054.3,2025593,695063104,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.25,5.25
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,process,1000,4,250,250,1000000,5062135,680.4,1921.6,2025547,695055864,2.0255,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.25,5.25
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,1,process,1000,4,250,250,1000000,5208304,662.9,2133.4,2025541,695055428,2.0255,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.25,5.39
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,process,1000,4,250,250,1000000,4919753,728.7,2049.2,2025582,695055052,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.39,5.39
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,process,1000,4,250,250,1000000,5084798,712.8,1784.9,2025660,695062124,2.0257,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.39,5.39
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,4,process,1000,4,250,250,1000000,5199955,685.2,1870.5,2025639,695065748,2.0256,695.07,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.39,5.36
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,process,1000,4,250,250,1000000,4880904,731.1,1847.5,2025594,695059808,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.36,5.36
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,2,process,1000,4,250,250,1000000,5080261,715.5,1706.9,2025561,695060564,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.36,5.36
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,3,process,1000,4,250,250,1000000,4923958,691.6,2263.2,2025659,695064440,2.0257,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.41,5.41
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,process,1000,4,250,250,1000000,5095398,712.7,1656.7,2025563,695059048,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.41,5.41
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,1,process,1000,4,250,250,1000000,4910862,737.7,1810.4,2025549,695059156,2.0255,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.41,5.3
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,process,1000,4,250,250,1000000,5087811,681.3,1754.0,2025622,695061284,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.3,5.3
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,process,1000,4,250,250,1000000,4802824,755.3,1746.5,2025533,695052892,2.0255,695.05,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.3,5.3
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,4,process,1000,4,250,250,1000000,5099586,675.4,1614.5,2025630,695065048,2.0256,695.07,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.3,5.68
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,process,1000,4,250,250,1000000,4953543,718.8,1830.9,2025645,695067432,2.0256,695.07,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.68,5.68
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,2,process,1000,4,250,250,1000000,5374363,665.2,1702.5,2025552,695057460,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.68,5.68
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,3,process,1000,4,250,250,1000000,5050774,722.6,1691.2,2025646,695064136,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.68,5.54
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,process,1000,4,250,250,1000000,4905599,720.4,1980.1,2025602,695058052,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.54,5.54
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,group,1,4,800,250,3200,596,6501.3,11063.0,53861,8376032,16.8316,2617.51,0,0,0,3200,3200,3200,835200,3200,801,801,10223616,false,5.54,5.5
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,2,group,1,4,800,250,3200,608,6401.6,9449.0,53868,8367348,16.8337,2614.80,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,5.5,5.57
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,3,group,1,4,800,250,3200,613,6274.1,9553.9,53864,8373672,16.8325,2616.77,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,5.57,5.44
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,group,1,4,800,250,3200,655,5992.4,9372.0,53867,8390372,16.8334,2621.99,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,5.44,5.41
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,1,group,1,4,800,250,3200,635,6219.5,8201.8,53863,8375812,16.8322,2617.44,0,0,0,3200,3200,3200,835200,3200,801,801,7733248,false,5.41,5.46
