variant,source,binary_sha256,cycle,slot,mode,batch,writers,bpw,payload,events,ev_s,p50_us,p99_us,allocs,alloc_bytes,allocs_per_event,alloc_bytes_per_event,owned_batches,owned_records,owned_payload_bytes,borrowed_batches,borrowed_records,copied_records,copied_bytes,batches,groups,fsyncs,fsync_p99_ns,fsync_degraded,pre_load1,post_load1
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,2,process,10,4,12500,250,500000,892412,39.1,87.8,1206828,378605592,2.4137,757.21,50000,500000,125000000,0,0,0,0,50000,0,0,0,false,4.37,4.18
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,3,process,10,4,12500,250,500000,979829,35.6,83.5,1198332,375788704,2.3967,751.58,50000,500000,125000000,0,0,0,0,50000,0,0,0,false,4.18,4.18
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,process,10,4,12500,250,500000,708230,51.1,109.9,2719755,569373584,5.4395,1138.75,0,0,0,50000,500000,500000,130500000,50000,0,0,0,false,4.18,4.18
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,process,100,4,2500,250,1000000,3068396,118.2,253.4,2221644,737162460,2.2216,737.16,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.18,4.18
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,2,process,100,4,2500,250,1000000,3897106,95.1,177.2,1196685,663350580,1.1967,663.35,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,4.18,4.18
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,3,process,100,4,2500,250,1000000,3944808,92.6,193.3,1196579,663341788,1.1966,663.34,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,4.97,4.97
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,process,100,4,2500,250,1000000,3158297,115.7,247.3,2221477,737170776,2.2215,737.17,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.97,4.97
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,1,process,100,4,2500,250,1000000,4004194,90.7,206.4,1196652,663348492,1.1967,663.35,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,4.97,4.97
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,process,100,4,2500,250,1000000,3061197,119.3,267.4,2221826,737175576,2.2218,737.18,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.97,4.97
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,process,100,4,2500,250,1000000,3085612,117.5,256.3,2221930,737178384,2.2219,737.18,0,0,0,10000,1000000,0,0,10000,0,0,0,false,4.97,4.97
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,4,process,100,4,2500,250,1000000,3961873,90.5,207.5,1196541,663371692,1.1965,663.37,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,4.97,5.53
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,process,100,4,2500,250,1000000,3271221,110.9,260.0,2220051,737114312,2.2201,737.11,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.53,5.53
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,2,process,100,4,2500,250,1000000,3950347,91.7,190.3,1196682,663357104,1.1967,663.36,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,5.53,5.53
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,3,process,100,4,2500,250,1000000,4108872,90.9,193.8,1196867,663322176,1.1969,663.32,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,5.53,5.53
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,process,100,4,2500,250,1000000,3081701,117.8,269.7,2221433,737133596,2.2214,737.13,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.53,5.53
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,1,process,100,4,2500,250,1000000,3873322,92.7,196.4,1196559,663343824,1.1966,663.34,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,5.53,5.53
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,process,100,4,2500,250,1000000,3206761,113.2,267.2,2221100,737140748,2.2211,737.14,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.53,5.57
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,process,100,4,2500,250,1000000,3123369,115.2,261.5,2221074,737136876,2.2211,737.14,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.57,5.57
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,4,process,100,4,2500,250,1000000,4076661,90.4,187.4,1196635,663337360,1.1966,663.34,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,5.57,5.57
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,process,100,4,2500,250,1000000,3094264,117.8,269.9,2221977,737193236,2.2220,737.19,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.57,5.57
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,2,process,100,4,2500,250,1000000,4002045,92.8,180.6,1196448,663324172,1.1964,663.32,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,5.57,5.52
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,3,process,100,4,2500,250,1000000,3958394,93.4,187.5,1196746,663324084,1.1967,663.32,10000,1000000,250000000,0,0,0,0,10000,0,0,0,false,5.52,5.52
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,process,100,4,2500,250,1000000,3095959,116.8,280.5,2221511,737182572,2.2215,737.18,0,0,0,10000,1000000,0,0,10000,0,0,0,false,5.52,5.52
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,process,1000,4,250,250,1000000,4869881,727.3,2802.7,2025622,695063688,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.52,5.52
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,2,process,1000,4,250,250,1000000,7652223,480.6,1877.5,1022947,634758108,1.0229,634.76,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.52,5.4
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,3,process,1000,4,250,250,1000000,7616411,489.5,2042.2,1022950,634760348,1.0230,634.76,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.4,5.4
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,process,1000,4,250,250,1000000,4630287,757.2,2564.8,2025633,695064564,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.4,5.4
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,1,process,1000,4,250,250,1000000,7140752,507.0,2232.4,1022935,634755320,1.0229,634.76,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.4,5.4
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,process,1000,4,250,250,1000000,4830005,751.8,2193.8,2025568,695060644,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.4,5.4
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,process,1000,4,250,250,1000000,4606200,773.4,2608.5,2025643,695062948,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.21,5.21
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,4,process,1000,4,250,250,1000000,7072502,515.6,1763.5,1022966,634749600,1.0230,634.75,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.21,5.21
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,process,1000,4,250,250,1000000,4795493,734.4,2553.2,2025662,695067320,2.0257,695.07,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.21,5.21
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,2,process,1000,4,250,250,1000000,7684946,481.8,1705.9,1022899,634763876,1.0229,634.76,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.21,5.11
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,3,process,1000,4,250,250,1000000,7349343,494.6,1717.0,1022964,634750868,1.0230,634.75,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.11,5.11
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,process,1000,4,250,250,1000000,4804697,715.4,2303.1,2025685,695071296,2.0257,695.07,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.11,5.11
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,1,process,1000,4,250,250,1000000,7570918,493.1,1649.2,1022964,634759224,1.0230,634.76,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.11,5.11
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,process,1000,4,250,250,1000000,4836063,699.9,2065.1,2025701,695069672,2.0257,695.07,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.11,5.18
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,process,1000,4,250,250,1000000,4846624,730.5,2194.2,2025691,695066480,2.0257,695.07,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.18,5.18
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,4,process,1000,4,250,250,1000000,7731754,479.0,2013.4,1022975,634763792,1.0230,634.76,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.18,5.18
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,process,1000,4,250,250,1000000,4834230,720.2,2443.9,2025676,695066020,2.0257,695.07,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.18,5.18
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,2,process,1000,4,250,250,1000000,7631496,478.6,2160.5,1022814,634766336,1.0228,634.77,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.18,5.17
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,3,process,1000,4,250,250,1000000,7182007,508.1,2054.1,1023085,634753072,1.0231,634.75,1000,1000000,250000000,0,0,0,0,1000,0,0,0,false,5.17,5.17
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,process,1000,4,250,250,1000000,4614328,743.5,2945.1,2025577,695056804,2.0256,695.06,0,0,0,1000,1000000,0,0,1000,0,0,0,false,5.17,5.17
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,group,1,4,800,250,3200,631,6138.6,9835.4,53857,8369492,16.8303,2615.47,0,0,0,3200,3200,3200,835200,3200,802,802,9175040,false,5.17,4.99
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,2,group,1,4,800,250,3200,606,6105.7,12778.9,41064,6794780,12.8325,2123.37,3200,3200,800000,0,0,0,0,3200,802,802,12320768,false,4.99,4.91
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,3,group,1,4,800,250,3200,626,6216.6,9463.4,41068,6793056,12.8338,2122.83,3200,3200,800000,0,0,0,0,3200,802,802,9175040,false,4.91,4.78
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,group,1,4,800,250,3200,634,6160.7,9661.2,53861,8375200,16.8316,2617.25,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,4.78,4.72
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,1,group,1,4,800,250,3200,632,6092.3,9519.3,41053,6770224,12.8291,2115.70,3200,3200,800000,0,0,0,0,3200,800,800,10747904,false,4.72,4.58
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,group,1,4,800,250,3200,629,6208.3,9803.2,53850,8364032,16.8281,2613.76,0,0,0,3200,3200,3200,835200,3200,800,800,9175040,false,4.58,4.37
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,group,1,4,800,250,3200,626,6161.3,11770.2,53861,8382760,16.8316,2619.61,0,0,0,3200,3200,3200,835200,3200,802,802,11272192,false,4.37,4.26
